site,url,recommend,title,comment,shoppingmall,price,deliveryfee,category,time,author,views
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614849?page=5, 0 ,"[AK몰] 24인치 LG 베스트셀러 ""28% 이상"" 특가 안내, ""24V70Q,울트라탭 외"" 특가 ...",0,기타 쇼핑몰,"￦ 666,000 (KRW)",배송비 -,PC제품,2024-06-20 00:00,LG대장,1.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614820?page=5, 20 ,[알리] 샤오미 5세대 무선 선풍기($46.71),40,기타 쇼핑몰,$ 46.71 (USD),배송비 없음,가전제품,2024-06-20 00:00,닉바꾸기어렵다,12.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614809?page=5, 10 ,[알리]  마이크로닉스 Classic II 풀체인지 브론즈 ATX 3.1(600W / 800W) (...,33,기타 쇼핑몰,"￦ 46,475 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,3.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614801?page=5, 7 ,[알리]ASUS TUF Gaming B650-E WIFI 대원씨티에스,8,기타 쇼핑몰,"￦ 197,950 (KRW)","배송비 3,000",PC제품,2024-06-20 00:00,장인정신,4.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614796?page=5, 1 ,[티몬] ACER SA240Y Go IPS 120Hz 24인치 모니터 (8만) 등 6종 할인,3,기타 쇼핑몰,"￦ 81,972 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,한성컴퓨터,1.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614785?page=5, 4 ,"[지마켓] 웰치스 제로 355ml 4가지 맛 x 각 6입 총 24캔 12,550원 (무배)",9,기타 쇼핑몰,"￦ 12,550 (KRW)",배송비 무료,기타,2024-06-20 00:00,73층구조대좀요,1.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614768?page=5, 6 ,[알리] U2 200W PD 충전기 5만원,15,기타 쇼핑몰,"￦ 50,747 (KRW)",배송비 없다.,PC제품,2024-06-20 00:00,스타2실버,4.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614766?page=5, 2 ,[티몬] ACER 프레데터 헬리오스 네오 PHN16-71-93WL (139만) 등 15종 할인,3,기타 쇼핑몰,"￦ 1,399,464 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,한성컴퓨터,1.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614765?page=5, 1 ,"[오늘의집] 브랜드 위크! 2024 삼성 스마트 모니터 M7 S43DM701 화이트 / 518,94...",0,기타 쇼핑몰,"￦ 518,940 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,삼성공식파트너큐소닉,1.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614745?page=5, 0 ,"[티몬]7500F+RTX4060Ti조합 PC 토스페이 최종가 999,000",7,기타 쇼핑몰,"￦ 999,000 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,DAVEN,4.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614714?page=5, 1 ,[티몬] 기린빵 꼬마 꿀호떡외 9종 10개 8880원,4,기타 쇼핑몰,"￦ 8,880 (KRW)",배송비 없다.,기타,2024-06-20 00:00,스타2실버,2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614679?page=5, 4 ,[알리] GMKtec GMK G2 12GB RAM 512GB ROM($81.58),14,기타 쇼핑몰,$ 81.58 (USD),배송비 무료,PC제품,2024-06-20 00:00,stoncold,6.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614678?page=5, 3 ,[알리] Eufy SoloCam 무선 야외 보안 카메라 ($90.25 / 0),6,기타 쇼핑몰,$ 90.25 (USD),배송비 0,기타,2024-06-20 00:00,회색빛고을,2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614667?page=5, 13 ,[티몬]키오시아 EXCERIA PRO NVMe SSD Gen4 2TB,9,기타 쇼핑몰,"￦ 164,430 (KRW)",배송비 0,PC제품,2024-06-20 00:00,세모포누메,4.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614606?page=5, 2 ,[유니브스토어] LG 울트라기어 게이밍모니터 32GN650 브랜드위크 기획전 안내!,0,기타 쇼핑몰,"￦ 291,000 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,LGEMONITOR,2.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614599?page=5, 16 ,[티몬] 갤럭시 RTX 4070 Ti Super EX Gamer Black OC 16GB,37,기타 쇼핑몰,"￦ 964,782 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,아리에타,10.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614591?page=5, 8 ,[알리] 샤오미 전동 드라이버 ( 1106코인 ),30,기타 쇼핑몰,"￦ 13,674 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,판구,6.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614567?page=5, 4 ,"[알리] 투키 140W 충전기 16,333원",31,기타 쇼핑몰,"￦ 16,333 (KRW)",배송비 있겠냐?,PC제품,2024-06-20 00:00,스타2실버,6.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614534?page=5, 2 ,"[지마켓] 마이크로닉스 MANIC EX580L 게이밍 기계식 키보드 [27,900원/무료배송]",2,기타 쇼핑몰,"￦ 27,900 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,Micronics,2.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614522?page=5, 14 ,[알리] sn740 2tb 직구 ($61.57),47,기타 쇼핑몰,$ 61.57 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,9.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614509?page=5, 3 ,[알리] FIREBAT AK2 플러스 16GB 512GB($71.33),9,기타 쇼핑몰,$ 71.33 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,4.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614495?page=5, 5 ,[롯데온]💥놓치면 후회하는💥 LG 27인치 144hz 게이밍모니터 '27GN65R' 외 1건 최대 ...,10,기타 쇼핑몰,"￦ 259,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG온라인샵,3.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614491?page=5, 4 ,"[알리] 쿠폰으로 가격 파괴 💥💥천억기획전, 울트라기어 ""27GR93U 외 "" 특가 안내 (6/17...",3,기타 쇼핑몰,"￦ 500,309 (KRW)",배송비 -,PC제품,2024-06-20 00:00,LG대장,3.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614485?page=5, 2 ,[티몬] 메가세일 ASUS VA24EHF 모니터 9.9만 외 1종 (N페이 1만 증정 ),0,기타 쇼핑몰,"￦ 99,000 (KRW)","배송비 2,400",PC제품,2024-06-20 00:00,intech,1.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614483?page=5, 2 ,"[자사몰] 리퍼 상품 오디세이 G7 S43CG700 599,000원 (19대 한정수량)",5,기타 쇼핑몰,"￦ 599,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,삼성디스플레이,3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614474?page=6, 0 ,"[티몬] AMD 기획전 7500F 멀티팩 (토스 페이 172,530원) 외 다수",0,기타 쇼핑몰,"￦ 172,530 (KRW)","배송비 2,500",PC제품,2024-06-20 00:00,씨넥스존,2.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614451?page=6, 6 ,[알리] KingBank DDR4 3600Mhz XMP 16GB(8GB*2) ($21.01),17,기타 쇼핑몰,$ 21.01 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,3.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614423?page=6, 10 ,"[알리] AMD 라이젠 5700X3D (₩167,120)",29,기타 쇼핑몰,"￦ 167,120 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614422?page=6, 1 ,[알리]마그네틱 휴대폰 멀티 그립 [$10.91/무료],1,기타 쇼핑몰,$ 10.91 (USD),배송비 0,PC제품,2024-06-20 00:00,에그시,3.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614381?page=6, 1 ,"[네이버] ARENA-X FOOT REST 발받침의자 외 1종 더블할인(150,550원/무료배송)",0,기타 쇼핑몰,"￦ 150,550 (KRW)",배송비 무료배송,가전제품,2024-06-20 00:00,제닉스홀릭,1.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614373?page=6, 2 ,[알리] ASUS B650E-I 국내정발,28,기타 쇼핑몰,"￦ 370,423 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,애완동물겔싱어,4.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614371?page=6, 2 ,[알리] AMD RYZEN R5 7600X 코인 2746개,10,기타 쇼핑몰,$ 112.17 (USD),배송비 fs,PC제품,2024-06-20 00:00,루삥뽕,3.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614363?page=6, 7 ,[알리]라이젠 7800X3D 230.8달러,16,기타 쇼핑몰,$ 230.8 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,애완동물겔싱어,7.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614349?page=6, 5 ,[알리] 샤오미 미지아 전기 정밀 스크루 드라이버 키트,14,기타 쇼핑몰,$ 15.3 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,애완동물겔싱어,4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614346?page=6, 10 ,[알리] Toocki GaN 67W Charger KR plug 투끼 충전기,41,기타 쇼핑몰,$ 4.31 (USD),배송비 fs,PC제품,2024-06-20 00:00,루삥뽕,6.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614342?page=6, 1 ,[알리] FIREBAT AK2 플러스 16GB 512GB,2,기타 쇼핑몰,$ 83.2 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,애완동물겔싱어,3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614337?page=6, 4 ,"[위메프]에디파이어 MR4(블랙:59000, 화이트 : 59740)",9,기타 쇼핑몰,"￦ 59,000 (KRW)",배송비 무료,가전제품,2024-06-20 00:00,LikeToday,4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614264?page=6, 14 ,[알리] K-66S 그 마이크,32,기타 쇼핑몰,$ 6.98 (USD),배송비 X,PC제품,2024-06-20 00:00,타락마왕치킨,8.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614223?page=6, 6 ,[알리] CVJ ASSASSIN 이어폰 ($19.21),17,기타 쇼핑몰,$ 19.21 (USD),배송비 무료,PC제품,2024-06-20 00:00,앞으로뒷태,5.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614213?page=6, 9 ,[알리] 역대급 에이서 니트로 XV272K V3 4K UHD Fast IPS 160 게이밍 모니터,23,기타 쇼핑몰,"￦ 335,980 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,도미닉,7.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614186?page=6, 19 ,[알리] sn850X 2테라 직구($100.77),49,기타 쇼핑몰,$ 100.77 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,16.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614171?page=6, 3 ,"[알리] ASROCK 라데온 RX 6600 국내정품(₩201,363)",3,기타 쇼핑몰,"￦ 201,363 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,4.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614164?page=6, 6 ,"[알리] Firebat S1 미니 PC(N100, 16g, 512g)($86.87)",7,기타 쇼핑몰,$ 86.87 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,5.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614154?page=6, 3 ,"[알리] rainy75 코인, 쿠폰, 카드 할인",2,기타 쇼핑몰,$ 75.85 (USD),배송비 무료,PC제품,2024-06-20 00:00,수수료,7.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614153?page=6, 19 ,[컴퓨존] 래플쇼핑 [GIGABYTE] A520M K V2 피씨디렉트 외 1건,8,기타 쇼핑몰,￦ 990 (KRW),배송비 0,기타,2024-06-20 00:00,아리시아,4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614152?page=6, 0 ,[알리] USAMS 130W 파워 스테이션($56.94),0,기타 쇼핑몰,$ 56.94 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,3.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614143?page=6, 47 ,[네이버페이] 적립 26원/ 12원 종합 차트 (24.6.18),26,기타 쇼핑몰,￦ 10 (KRW),배송비 0,기타,2024-06-20 00:00,아리시아,5.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614127?page=6, 4 ,[알리] 7500F + 4060ti 국내정발 97만,12,기타 쇼핑몰,"￦ 979,000 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,애완동물겔싱어,5.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614104?page=6, 3 ,[알리] 7Hz 크리나클 제로2 다이나믹 드라이버 IEM 유선 이어폰 $18.84,2,기타 쇼핑몰,$ 18.84 (USD),배송비 무료,기타,2024-06-20 00:00,난나야양22,3.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614091?page=6, 1 ,"[알리] Firebat T8 미니 PC(N100, 16G, 512G)($72.71)",2,기타 쇼핑몰,$ 72.19 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,4.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614046?page=6, 15 ,[알리]제우스랩 ZEUSLAP P16K 144hz 포터블 모니터,45,기타 쇼핑몰,$ 74.34 (USD),배송비 0,PC제품,2024-06-20 00:00,user_954205,7.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1614039?page=6, 10 ,[알리] NX7mk4 ($37.92),18,기타 쇼핑몰,$ 37.92 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,5.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613935?page=6, 19 ,[알리]AM4존버용 긱바 B550m어로스엘리트 681코인필요,45,기타 쇼핑몰,$ 47.04 (USD),배송비 무료,PC제품,2024-06-20 00:00,똑똑,11.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613914?page=6, 8 ,[알리]Coony cc1 외 2종,16,기타 쇼핑몰,$ 14.56 (USD),배송비 0,PC제품,2024-06-20 00:00,이상시인,4.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613903?page=6, 1 ,"[쿠팡] 제우스랩 ZEUSLAP 15.6인치 FHD 포터블모니터 P15A 99,000원",12,기타 쇼핑몰,"￦ 99,000 (KRW)",배송비 0,PC제품,2024-06-20 00:00,시월의일상,4.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613836?page=7, 11 ,[알리] MOCHOSE GX87 중옵 상옵,27,기타 쇼핑몰,$ 67.37 (USD),배송비 무료,PC제품,2024-06-20 00:00,jcop16,10.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613833?page=7, 7 ,[알리]Firebat 7840HS 미니 PC($249.03),32,기타 쇼핑몰,$ 249.03 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,6.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613809?page=7, 14 ,[알리] 독거미 AULA F99 무선 기계식 키보드 경해축/그린축,30,기타 쇼핑몰,$ 22.64 (USD),배송비 무료,PC제품,2024-06-20 00:00,haniri,13.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613803?page=7, 10 ,[알리] 라이젠 5600G ($60.77),23,기타 쇼핑몰,$ 60.77 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,5.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613772?page=7, 13 ,[알리] 샤오신패드 프로12.7 내수롬($117.98),36,기타 쇼핑몰,$ 117.98 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,9.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613748?page=7, 8 ,[알리] y700 2023 내수롬 관부가세 별도($175.7),28,기타 쇼핑몰,$ 175.7 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,8.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613703?page=7, 7 ,[티몬]XFX 7800XT 화이트,20,기타 쇼핑몰,"￦ 587,988 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,오공팔공,6.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613671?page=7, 20 ,[알리] 샤오미 미지아 1X 7세대 선풍기 코인할인 - $19.47,60,기타 쇼핑몰,$ 19.47 (USD),배송비 무료,가전제품,2024-06-20 00:00,심의삭제,18.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613649?page=7, 4 ,[알리] cca trio  코인샵  11.99 $ +1013코인,12,기타 쇼핑몰,$ 11.99 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,꼭한번먹고말거야,4.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613648?page=7, 2 ,[알리] FENVI WiFi 어댑터 AX210NGW ($10.68),10,기타 쇼핑몰,$ 10.68 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,4.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613541?page=7, 15 ,[알리] 5700x3d,64,기타 쇼핑몰,$ 106.92 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,Res.,12k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613490?page=7, 6 ,"[위메프] KING 95 PRO 블랙외 3종 (151,400원/무료)",9,기타 쇼핑몰,"￦ 151,400 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,Montech,3.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613486?page=7, 26 ,[네이버페이] 적립 10원 지누스,14,기타 쇼핑몰,￦ 10 (KRW),배송비 0,기타,2024-06-20 00:00,아리시아,4.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613475?page=7, 0 ,[롯데ON] LG 32GR75Q 32인치 IPS QHD 165Hz 36만 + N페이 1만 증정 (6...,0,기타 쇼핑몰,"￦ 365,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG대장,2.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613446?page=7, 4 ,"[위메프] SKULL 1000XM ATX 3.0 80PLUS 골드외 4종(156,910원/무료)",1,기타 쇼핑몰,"￦ 156,910 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,SkullTeam,1.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613390?page=7, 28 ,[알리] 세고텝 GM-1250W ATX3.1 미친 역대가,55,기타 쇼핑몰,"￦ 110,000 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,금강선,8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613388?page=7, 22 ,[알리]AULA F87 Pro 독거미 회목축 ($14.77),74,기타 쇼핑몰,$ 14.77 (USD),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,16.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613371?page=7, 3 ,[티몬]컴퓨티파이 7800X3D + DPW90 수냉 반본체 (블랙/화이트),11,기타 쇼핑몰,"￦ 1,408,500 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,COMPUTiFY,3.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613340?page=7, 3 ,[인터파크]1stPlayer T7-P (블랙) /미들타워 외 다수,1,기타 쇼핑몰,"￦ 33,980 (KRW)","배송비 3,000",PC제품,2024-06-20 00:00,맥스엘리트,2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613294?page=7, 1 ,[알리] PHANTEKS GPUKT 4.0 ARGB 라이저킷 ($52.69),4,기타 쇼핑몰,￦ 52.69 (KRW),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,4.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613290?page=7, 16 ,[알리] 역대가 SuperFlower SF-1200F14XP LEADEX VII PRO PLATIN...,24,기타 쇼핑몰,"￦ 245,537 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,도미닉,5.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613288?page=7, 16 ,[알리]  WD SN850X2TB NVMe Gen4,27,기타 쇼핑몰,"￦ 149,863 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,꽁꽁얼어붙은한강위를,13.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613271?page=7, 5 ,[알리] FIFINE K688 다이나믹 마이크,38,기타 쇼핑몰,$ 14.32 (USD),배송비 무료 배송,PC제품,2024-06-20 00:00,guichan,3.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613249?page=7, 8 ,[알리] 테마 키캡 8개 세트,16,기타 쇼핑몰,$ 0.86 (USD),배송비 무료,PC제품,2024-06-20 00:00,곰굴러가유,6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613247?page=7, 6 ,[알리] rx580 8g 2048 sp(30.43달러),39,기타 쇼핑몰,￦ 30.43 (KRW),배송비 없음,PC제품,2024-06-20 00:00,닉바꾸기어렵다,7.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613229?page=7, 5 ,"[알리] 🔥오디세이 G5 S32AG520 🔥 초특가 287,538원 (6/17~23)",13,기타 쇼핑몰,"￦ 287,538 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,삼성디스플레이,3.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613201?page=7, 1 ,"[티몬]GIGABYTE RTX 4060 WINDFORCE OC D6 8GB 제이씨현[(359,253...",6,기타 쇼핑몰,"￦ 359,253 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,밤양양갱,3.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613143?page=7, 2 ,"[다나와] 마이크로닉스 COOLMAX 멜로디 View [35,900원/3,000]",2,기타 쇼핑몰,"￦ 35,900 (KRW)","배송비 3,000",PC제품,2024-06-20 00:00,Micronics,3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613140?page=7, 2 ,"[알리] 파워 연장 슬리빙 케이블 셋트(ATX24핀, CPU4+4핀, PCI-E 6+2핀) ($6....",9,기타 쇼핑몰,$ 6.02 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,2.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613128?page=8, 2 ,[알리] apex4 무선 게임패드,15,기타 쇼핑몰,"￦ 78,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,싱싱이,4.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613122?page=8, 6 ,[알리] 썸머 페스티벌 NZXT KRAKEN 360 외 수랭쿨러/PC케이스/파워 17종,27,기타 쇼핑몰,"￦ 164,377 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,BRAVOTEC,4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613119?page=8, 1 ,[롯데온] LG 게이밍모니터 27GR75Q 외 2개 게이밍모니터 한정 특가와 라이브,1,기타 쇼핑몰,"￦ 319,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LGEMONITOR,2.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613102?page=8, 8 ,[알리] 라이젠 5600 (한국정발),42,기타 쇼핑몰,"￦ 101,068 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,profoto,5.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613087?page=8, 0 ,"[네이버] 삼성 슈퍼위크 32CG510 외 4종 행사안내(282,690원/무료배송)",0,기타 쇼핑몰,"￦ 282,690 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,삼성공식파트너동명,1.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613045?page=8, 6 ,[알리] 어쌔신 실버 이어폰,15,기타 쇼핑몰,$ 37.02 (USD),배송비 0,기타,2024-06-20 00:00,스너글,3.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613023?page=8, 13 ,[알리]킹뱅크 ddr5 7200 32g 기업 은행 카드사용,30,기타 쇼핑몰,$ 55.42 (USD),배송비 무료,PC제품,2024-06-20 00:00,취미가컴퓨터입니다,4.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1613016?page=8, 1 ,"[알리]GIGABYTE RTX 4070 SUPER 외 다수 900,000원",17,기타 쇼핑몰,"￦ 881,537 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,제이씨현시스템,5.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612991?page=8, 8 ,"[알리] 5700X3D 쿠폰+네페 166,891원",29,기타 쇼핑몰,"￦ 166,891 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,내탁,7.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612972?page=8, 2 ,"[티몬] 게인워드 RTX 4070 SUPER 고스트 761,670원 + 이벤트",6,기타 쇼핑몰,"￦ 761,670 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,다이나믹DnD,3.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612967?page=8, 0 ,[오늘의집] 오세일 페스타 LG전자 4K 스마트모니터 43SQ700SW 외 5개 모델 최대 26% ...,1,기타 쇼핑몰,"￦ 446,850 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG온라인샵,2.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612966?page=8, 0 ,[인터파크] 오디세이 G4 S25BG400 외 1건 할인 안내 (6/17~26),2,기타 쇼핑몰,"￦ 235,960 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,삼성디스플레이,1.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612932?page=8, 4 ,"[티몬]데이븐 Six Flow+7500F+4070Super 토스페이최종가1,399,000원",6,기타 쇼핑몰,"￦ 1,399,000 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,DAVEN,2.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612850?page=8, 21 ,[롯데온]쿠거 FV270 화이트,34,기타 쇼핑몰,"￦ 210,680 (KRW)","배송비 3,000",PC제품,2024-06-20 00:00,user_646179,7.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612836?page=8, 17 ,"[알리익스프레스] 카멜 32인치 게이밍 모니터 CM3220GQI (174,427원) (무배)",25,기타 쇼핑몰,"￦ 174,427 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,우두두둑,5.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612816?page=8, 12 ,[알리] UF-1 프리즘4(짭안리) 쿨링팬 5개셋(역대가) ($10.41),43,기타 쇼핑몰,$ 10.41 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,5.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612785?page=8, 1 ,[알리] 한성컴퓨터 34인치 OLED 175Hz 모니터 TFG34Q17WL 출시특가,3,기타 쇼핑몰,"￦ 950,319 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,한성컴퓨터,2.9k
